,tweets,label
8006,sherlyn quiere ser mamá nuevamente  ,0
8007,si a cambio de mi amor a la lectura viera a mis pies los tronos del mundo rehusaría el cambio,0
8008,si a es el éxito en la vida entonces a  x  y  z donde x es trabajo y es placer y z es mantener la boca cerrada,0
8009,si abrimos las piernas para coger lo podemos hacer para abortar ,1
8010,si acaso no regreso por la tarde volveré al siguiente día en lamañanita,1
8011,si alguien considera estar limitado por su género raza u origen se volverá aún más limitado,0
8012,si alguna vez ve saltar por la ventana a un banquero suizo salte detrás seguro que hay algo que ganar,0
8013,si alguno os quiere robar la esposa la mejor forma de vengaros de él es dejar que se la lleve,0
8014,si amigos la verdad a mi si me gusta ir a una tras otra,0
8015,si anda con uno y otro es una fácil ,1
8016,si anda con uno y otro es una fácil ,1
8017,si bien buscas encontrarás,0
8018,si bjork viene al ceremonia me corto una chichi a la verga,0
8019,si borracho te busco  te sentirás mi novia,0
8020,si bueno a la prima se le arrima así que lo lazos familiares no me detendrán okno xd,1
8021,si buscas resultados distintos no hagas siempre lo mismo,0
8022,si buscas resultados distintos no hagas siempre lo mismo,0
8023,si cerca de la biblioteca tenéis un jardín ya no os faltará de nada,0
8024,si cocinas con la regla vas a reencarnarte en una perra,1
8025,si contestó rápido otra cosa es que no seas el que me gusta,0
8026,si da a luz una niña quedará impura ,1
8027,si da el cántaro en la piedra o la piedra en el cántaro mal para el cántaro,0
8028,si das con una buena mujer serás feliz y si no te volverás filósofo lo que siempre es útil para el hombre,0
8029,si das pescado a un hombre hambriento le nutres una jornada si le enseñas a pescar le nutrirás toda la vida,0
8030,si de algo soy rico es de perplejidades y no de certezas,0
8031,si defendemos algo somos unas desquiciadas ,1
8032,si dejas salir todos tus miedos tendrás más espacio para vivir todos tus sueños,0
8033,si desean saber más que se lo pregunten en casa a su marido,1
8034,si deseas ser un escritor escribe,0
8035,si dice es mi vieja no se quejen cuando las lleven a vivir a una casa de infonavit y las pongan a trapear,1
8036,si dios no existiera sería necesario inventarlo,0
8037,si dudo si me alucino vivo si me engaño existo cómo engañarme al afirmar que existo si tengo que existir para engañarme,0
8038,si el amor te da la espalda tócale el culo ,1
8039,si el espíritu es un atributo divino una existencia conforme al espíritu será verdaderamente divina,0
8040,si el mal humor de una mujer es constante es que necesita un revolcón,1
8041,si el plan no funciona cambia el plan pero no cambies la meta,0
8042,si el prior juega a los naipes qué harán los frailes,0
8043,si el problema de la violencia machista como tú le llamas es dentro de la oficina es problema de tu ceo si es fuera lo siento pero no tampoco lo es que haya fondas alrededor pero puedes prepararte una ensalada y llevarla en un tupper o eso es opresión del sistema también,1
8044,si el semblante de la virtud pudiera verse enamoraría a todos,0
8045,si ella pierde mi verga no quedara que mamar,1
8046,si ella se viste así es porque quiere algo contigo ,1
8047,si ella trabaja de noche entonces es una puta,1
8048,si en el fondo nosotras somos el sexo debil,1
8049,si en los hombres no aparece el lado ridículo es que no lo hemos buscado bien,0
8050,si enseñas tu cuerpo mujer consigues todo lo qu quieras ,1
8051,si entre mas mas se queja mas se la voy a atascar ,1
8052,si eres famoso puedes coger a las mujeres por el coño,1
8053,si eres famoso puedes coger a las mujeres por el coño,1
8054,si eres feliz escóndete no se puede andar cargado de joyas por un barrio de mendigos no se puede pasear una felicidad como la tuya por un mundo de desgraciados,0
8055,si eres feminista por qué te maquillas y te depilas,1
8056,si eres mujer eres una fracasada,1
8057,si eres mujer naciste para atender a los hombres,1
8058,si eres mujer y has escuchado en tu cabeza una voz que te dice quién eres tú para decir algo,0
8059,si eres orgulloso conviene que ames la soledad los orgullosos siempre se quedan solos,0
8060,si eres suficientemente guapa tendras la posibilidad de dejar atrás tus horrorosas condiciones de vida si consigues que un hombre rico se enamore de ti ,1
8061,si eres una mujer en un entorno masculino y estás trabajando es porque le has quitado el sitio a alguien,1
8062,si es lo más probable porque esas mujeres se inspiraron en su padre fueron apoyadas y respaldadas por sus parejas jamás excluyeron denigraron ni acosaron es tan estúpido lo que hacen esos colectivos si eres mujer que puede ser dogmatizada todo bien contigo si no te chingan,0
8063,si es una súper mamadora,1
8064,si esa volteada de jeta se la hubieran dado a tiempo no estaría tan loca,1
8065,si ese culo te aprete,1
8066,si esta es vuestra forma de amar os ruego que me odiéis,0
8067,si esta igual de gorda que la reinota definitivamente no,1
8068,si falta la diplomacia recurrid a la mujer,0
8069,si fueras un clavo y yo un martillo quisiera clavarte perdón en palabras finas cariño darte un poquito de mi labia pa mi cama llevarte ,1
8070,si fuese un diseñador de moda que solo sigue tendencias o que diseña para celebridades no me sentiría realizado,0
8071,si has construido castillos en el aire tu trabajo no se pierde ahora coloca las bases debajo de ellos,0
8072,si hay un secreto del buen éxito reside en la capacidad para apreciar el punto de vista del prójimo y ver las cosas desde ese punto de vista así como del propio,0
8073,si hicieran un remake asi creo que lo de el emperador y kefka usando a terra como su fuente de magia ya seria bastante crudo en el mero prologo si lo llegan a extender claro xd,0
8074,si hillary no pudo satisfacer a su esposo,1
8075,si hillary no pudo satisfacer a su marido cómo va a satisfacer a américa ,1
8076,si hillary no puede satisfacer a su esposo cómo pretende satisfacer a estados unidos,1
8077,si hubiera más políticos que supieran de poesía y más poetas que entendieran de política el mundo sería un lugar un poco mejor,0
8078,si juegas al fútbol eres una marimacho,1
8079,si juzgamos el amor por la mayor parte de sus efectos se parece más al odio que a la amistad,0
8080,si la ayuda y la salvación han de llegar sólo puede ser a través de los niños porque los niños son los creadores de la humanidad,0
8081,si la cagas conmigo ntp yo te doy otra oportunidad es más yo me hecho la culpa,0
8082,si la mañana no nos desvela para nuevas alegrías y si por la noche no nos queda ninguna esperanza es que vales la pena vestirse y desnudarse,0
8083,si la maté,1
8084,si la maté,1
8085,si la mitad de nuestras empresas fueran dirigidas por mujeres y la mitad de nuestros hogares por hombres las cosas serian mejores,0
8086,si la montaña que subes parece cada vez más imponente es que la cima está cada vez más cerca,0
8087,si la mujer fuera buena dios tendría una ,1
8088,si la mujer fuera buena dios tendría una ,1
8089,si la mujer fuera buena dios tendría una,0
8090,si la nalgona supiera leer sabría que ese libro es caca convertida en papel jajajaja,1
8091,si las acciones humanas pueden ser nobles vergonzosas o indiferentes,0
8092,si las gatas bailan en la disco,1
8093,si las mujeres no existieran el dinero no tendría ningún sentido ,1
8094,si las mujeres no existieran el dinero no tendría ningún sentido ,1
8095,si las mujeres no tienen éxito es culpa de su adn ,1
8096,si las mujeres se vistieran para los hombres las tiendas no venderían demasiado a lo sumo un par de anteojos de sol cada tanto tiempo,0
8097,si las mujeres y las niñas fueran tratadas igual que los hombres en derechos dignidad y oportunidad veríamos el progreso político y económico en todo el mundo,0
8098,si le echas la culpa de que no puedes al porta al paciente hasta al largo del tu sutura pues creeeo que el que no vale verga eres tu jajaja,0
8099,si le hubiera pegado a otro hombre no hubiera pasado nada,1
8100,si le sigue perdonando es culpa suya,1
8101,si llevan ropa andrajosa su vida también lo será,0
8102,si llevas la falda más corta eres más propensa a que te pase,1
8103,si llore porque mi perrita se comió mi aguinaldo,0
8104,si lo que vas a decir no es más bello que el silencio no lo digas,0
8105,si lo único que quedara de ti fuera tu sonrisa y tu dedo meñique serías más hombre que nadie que haya conocido ,1
8106,si los ciudadanos practicasen entre sí la amistad no tendrían necesidad de la justicia,0
8107,si los hombres una vez que han hallado la verdad no volviesen a retorcerla me daría por satisfecho,0
8108,si los pobres empiezan a razonar todo está perdido,0
8109,si los que hablan mal de mí supieran exactamente lo que yo pienso de ellos hablarían peor ,0
8110,si me deja beber de esas tetas yo sí le doy mi voto ,1
8111,si me dieran un dólar por cada vez que un hombre me ha hablado por redes sociales para agredirme diciéndome por eso las matan y que a mi tmb me va a pasar o diciéndome que me van a violar o diciendo que soy una pendeja tendría mucho dinero,0
8112,si me encuentro con alguna amiga que me brinda su cariño,1
8113,si me hago dueño de tu vida,1
8114,si me hago dueño de tu vida,1
8115,si me ofreciesen la sabiduría con la condición de guardarla para mí sin comunicarla a nadie no la querría,0
8116,si me puse a llorar el hecho de que una mujer haya ganado el oscar a mejor dirección en casi 100 años me encanta,0
8117,si me quedo de esa pendeja  tamo a vapor asi que llegale,1
8118,si me quedo de esa pendeja  tamo a vapor asi que llegale,1
8119,si me sigue provocando  no sale ni a la cárcel,0
8120,si me sigue provocandono es culpa mía si me porto mal ,1
8121,si mi mamá se dedica a todo eso de barrer y sanar gente que le han echo magia negra a ella han recurrido las personas más finas de río verde para poder estar con sus maridos o x han llegado desesperadas,0
8122,si mi teoría de la relatividad es exacta los alemanes dirán que soy alemán y los franceses que soy ciudadano del mundo pero si no los franceses dirán que soy alemán y los alemanes que soy judío,0
8123,si mostramos emoción nos dicen dramáticas,1
8124,si nada hay eterno no es posible la producción ni la generación,0
8125,si nefastas como me chocan,1
8126,si no aprendes a cocinar nunca te vas a casar,1
8127,si no atiendes bien a tu marido se irá con otra ,1
8128,si no chocamos contra la razón nunca llegaremos a nada,0
8129,si no conoces todavía la vida cómo puede ser posible conocer la muerte,0
8130,si no conozco una cosa la investigaré,0
8131,si no eres bonita no vas a lograr nada en la vida,1
8132,si no está en nuestro poder el discernir las mejores opiniones debemos seguir las más probables,0
8133,si no estamos en paz con nosotros mismos no podemos guiar a otros en la búsqueda de la paz,0
8134,si no estás dispuesta a intentarlo antes de enamorarme prefiero dejarlo,0
8135,si no existe la organización las ideas después del primer momento de impulso van perdiendo eficacia,0
8136,si no fuera por la estupida bajamaridos de karla panini no tuviéramos que estar en cuarentena hdtpm te odio tanto karlapanini ,1
8137,si no hay café para todos no habrá para nadie,0
8138,si no hay héroes que te salven te tienes que convertir en héroe,0
8139,si no le gustan los hombres que se busque a una mujer si es lesbiana ,1
8140,si no les gusta que les digan que son unos ojetes ps está bien fácil no sean unos ojetes,0
8141,si no logras desarrollar toda tu inteligencia siempre te queda la opción de hacerte político,0
8142,si no puedes avanzar una pulgada retrocede un pie,0
8143,si no puedes dejar de pensar en algo no dejes de trabajar en ello,0
8144,si no puedes ser mejor que tu competencia al menos vístete mejor,0
8145,si no puedo dibujarlo es que no lo entiendo,0
8146,si no querías que te mirase para qué llevas escote,1
8147,si no querías que te mirase para que llevas ese escote ,1
8148,si no quieren criar a sus hijas mejor no las tengan,1
8149,si no quieres perderte en el olvido tan pronto como estés muerto y corrompido escribe cosas dignas de leerse o haz cosas dignas de escribirse,0
8150,si no quieres que te miren no te pongas ese escote ,1
8151,si no quieres que te miren no te pongas ese escote ,1
8152,si no quieres ser desgraciado trata a las catástrofes como a molestias pero de ninguna manera a las molestias como a catástrofes,0
8153,si no se nota  no vales na,1
8154,si no se nota  no vales na,1
8155,si no se respeta lo sagrado no se tiene nada en que fijar la conducta,0
